id_subsistema,id_estado,nom_localizacao,nom_tipousina,val_geracaoprogramada,val_geracaoverificada,val_capacidadeinstalada,val_fatorcapacidade,data
NE,RN,Litoral,Eólica,9.0,6.611,51.0,0.1296274509803921,2009-11-14
NE,RN,Litoral,Eólica,0.0,1.973,67.65,0.0291648189209164,2009-11-14
S,RS,,Eólica,5.5,18.438,70.0,0.2634,2009-11-14
NE,CE,Litoral,Eólica,36.0,18.944,54.6,0.3469597069597069,2009-11-14
NE,CE,Litoral,Eólica,18.0,3.739,105.0,0.0356095238095238,2009-11-14
NE,RN,Litoral,Eólica,7.5,5.415,51.0,0.1061764705882352,2009-11-15
NE,RN,Litoral,Eólica,0.0,1.608,67.65,0.0237694013303769,2009-11-15
S,RS,,Eólica,4.0,0.346,70.0,0.0049428571428571,2009-11-15
NE,CE,Litoral,Eólica,34.5,16.001,54.6,0.293058608058608,2009-11-15
NE,CE,Litoral,Eólica,27.5,12.174,105.0,0.1159428571428571,2009-11-15
NE,RN,Litoral,Eólica,9.0,4.763,51.0,0.093392156862745,2009-11-15
NE,RN,Litoral,Eólica,0.0,0.837,67.65,0.0123725055432372,2009-11-15
S,RS,,Eólica,2.5,1.129,70.0,0.0161285714285714,2009-11-15
NE,CE,Litoral,Eólica,32.5,21.032,54.6,0.3852014652014652,2009-11-15
NE,CE,Litoral,Eólica,27.0,19.192,105.0,0.1827809523809523,2009-11-15
NE,RN,Litoral,Eólica,10.0,4.411,51.0,0.0864901960784313,2009-11-15
NE,RN,Litoral,Eólica,0.0,0.573,67.65,0.008470066518847,2009-11-15
S,RS,,Eólica,1.0,2.117,70.0,0.0302428571428571,2009-11-15
NE,CE,Litoral,Eólica,38.0,15.575,54.6,0.2852564102564102,2009-11-15
NE,CE,Litoral,Eólica,34.0,19.345,105.0,0.1842380952380952,2009-11-15
NE,RN,Litoral,Eólica,27.0,3.006,51.0,0.0589411764705882,2009-11-15
NE,RN,Litoral,Eólica,0.0,0.722,67.65,0.0106725794530672,2009-11-15
S,RS,,Eólica,0.0,0.799,70.0,0.0114142857142857,2009-11-15
NE,CE,Litoral,Eólica,41.0,20.328,54.6,0.3723076923076923,2009-11-15
NE,CE,Litoral,Eólica,57.5,12.753,105.0,0.1214571428571428,2009-11-15
NE,RN,Litoral,Eólica,35.5,4.088,51.0,0.080156862745098,2009-11-15
NE,RN,Litoral,Eólica,0.0,1.207,67.65,0.0178418329637841,2009-11-15
S,RS,,Eólica,0.0,3.784,70.0,0.0540571428571428,2009-11-15
NE,CE,Litoral,Eólica,44.5,18.299,54.6,0.3351465201465201,2009-11-15
NE,CE,Litoral,Eólica,69.0,26.107,105.0,0.2486380952380952,2009-11-15
NE,RN,Litoral,Eólica,32.0,6.943,51.0,0.1361372549019607,2009-11-15
NE,RN,Litoral,Eólica,0.0,1.349,67.65,0.019940872135994,2009-11-15
S,RS,,Eólica,1.0,24.031,70.0,0.3433,2009-11-15
NE,CE,Litoral,Eólica,48.5,19.977,54.6,0.3658791208791208,2009-11-15
NE,CE,Litoral,Eólica,70.5,36.438,105.0,0.3470285714285714,2009-11-15
NE,RN,Litoral,Eólica,32.0,6.682,51.0,0.1310196078431372,2009-11-15
NE,RN,Litoral,Eólica,0.0,1.058,67.65,0.0156393200295639,2009-11-15
S,RS,,Eólica,2.0,22.164,70.0,0.3166285714285714,2009-11-15
NE,CE,Litoral,Eólica,50.0,17.594,54.6,0.3222344322344322,2009-11-15
NE,CE,Litoral,Eólica,63.0,53.294,105.0,0.5075619047619047,2009-11-15
NE,RN,Litoral,Eólica,30.5,19.62,51.0,0.3847058823529411,2009-11-15
NE,RN,Litoral,Eólica,0.0,2.476,67.65,0.03660014781966,2009-11-15
S,RS,,Eólica,3.5,17.566,70.0,0.2509428571428571,2009-11-15
NE,CE,Litoral,Eólica,50.5,15.139,54.6,0.2772710622710622,2009-11-15
NE,CE,Litoral,Eólica,72.0,59.507,105.0,0.5667333333333333,2009-11-15
NE,RN,Litoral,Eólica,29.5,25.444,51.0,0.4989019607843137,2009-11-15
NE,RN,Litoral,Eólica,0.0,3.361,67.65,0.0496821877309682,2009-11-15
S,RS,,Eólica,4.5,23.354,70.0,0.3336285714285714,2009-11-15
NE,CE,Litoral,Eólica,50.0,14.877,54.6,0.2724725274725274,2009-11-15
NE,CE,Litoral,Eólica,92.0,73.677,105.0,0.7016857142857142,2009-11-15
NE,RN,Litoral,Eólica,31.0,31.354,51.0,0.6147843137254901,2009-11-15
NE,RN,Litoral,Eólica,0.0,5.468,67.65,0.0808277900960827,2009-11-15
S,RS,,Eólica,5.0,23.78,70.0,0.3397142857142857,2009-11-15
NE,CE,Litoral,Eólica,49.0,13.336,54.6,0.2442490842490842,2009-11-16
NE,CE,Litoral,Eólica,96.5,82.924,105.0,0.7897523809523809,2009-11-16
NE,RN,Litoral,Eólica,30.5,34.444,51.0,0.6753725490196077,2009-11-16
NE,RN,Litoral,Eólica,0.0,6.119,67.65,0.090450849963045,2009-11-16
S,RS,,Eólica,5.0,38.135,70.0,0.5447857142857142,2009-11-16
NE,CE,Litoral,Eólica,49.0,13.581,54.6,0.2487362637362637,2009-11-16
NE,CE,Litoral,Eólica,98.5,72.851,105.0,0.6938190476190476,2009-11-16
NE,RN,Litoral,Eólica,32.5,39.433,51.0,0.7731960784313725,2009-11-16
NE,RN,Litoral,Eólica,0.0,8.722,67.65,0.1289283074648928,2009-11-16
S,RS,,Eólica,4.5,34.342,70.0,0.4906,2009-11-16
NE,CE,Litoral,Eólica,46.0,11.16,54.6,0.2043956043956043,2009-11-16
NE,CE,Litoral,Eólica,99.0,71.46,105.0,0.6805714285714285,2009-11-16
NE,RN,Litoral,Eólica,33.0,37.63,51.0,0.7378431372549019,2009-11-16
NE,RN,Litoral,Eólica,0.0,7.342,67.65,0.1085291943828529,2009-11-16
S,RS,,Eólica,4.5,28.708,70.0,0.4101142857142857,2009-11-16
NE,CE,Litoral,Eólica,39.5,16.817,54.6,0.308003663003663,2009-11-16
NE,CE,Litoral,Eólica,99.0,77.299,105.0,0.7361809523809523,2009-11-16
NE,RN,Litoral,Eólica,34.0,34.528,51.0,0.6770196078431372,2009-11-16
NE,RN,Litoral,Eólica,0.0,6.702,67.65,0.0990687361419068,2009-11-16
S,RS,,Eólica,5.5,41.282,70.0,0.5897428571428571,2009-11-16
NE,CE,Litoral,Eólica,38.0,20.713,54.6,0.3793589743589743,2009-11-16
NE,CE,Litoral,Eólica,97.0,72.192,105.0,0.6875428571428571,2009-11-16
NE,RN,Litoral,Eólica,30.0,30.644,51.0,0.6008627450980392,2009-11-16
NE,RN,Litoral,Eólica,0.0,6.206,67.65,0.0917368810051736,2009-11-16
S,RS,,Eólica,6.0,29.814,70.0,0.4259142857142857,2009-11-16
NE,CE,Litoral,Eólica,37.0,19.567,54.6,0.3583699633699633,2009-11-16
NE,CE,Litoral,Eólica,91.0,83.883,105.0,0.7988857142857142,2009-11-16
NE,RN,Litoral,Eólica,28.0,25.775,51.0,0.505392156862745,2009-11-16
NE,RN,Litoral,Eólica,0.0,4.921,67.65,0.0727420546932742,2009-11-16
S,RS,,Eólica,5.5,47.38,70.0,0.6768571428571428,2009-11-16
NE,CE,Litoral,Eólica,36.5,15.101,54.6,0.2765750915750915,2009-11-16
NE,CE,Litoral,Eólica,64.5,76.003,105.0,0.7238380952380952,2009-11-16
NE,RN,Litoral,Eólica,24.5,23.702,51.0,0.4647450980392156,2009-11-16
NE,RN,Litoral,Eólica,0.0,4.803,67.65,0.0709977827050997,2009-11-16
S,RS,,Eólica,3.5,33.377,70.0,0.4768142857142857,2009-11-16
NE,CE,Litoral,Eólica,41.0,9.582,54.6,0.1754945054945054,2009-11-16
NE,CE,Litoral,Eólica,41.5,66.931,105.0,0.6374380952380952,2009-11-16
NE,RN,Litoral,Eólica,20.0,20.526,51.0,0.4024705882352941,2009-11-16
NE,RN,Litoral,Eólica,0.0,3.967,67.65,0.058640059127864,2009-11-16
S,RS,,Eólica,1.5,15.034,70.0,0.2147714285714285,2009-11-16
NE,CE,Litoral,Eólica,43.0,7.739,54.6,0.1417399267399267,2009-11-16
NE,CE,Litoral,Eólica,20.5,51.801,105.0,0.4933428571428571,2009-11-16
NE,RN,Litoral,Eólica,18.0,13.351,51.0,0.2617843137254901,2009-11-16
NE,RN,Litoral,Eólica,0.0,2.692,67.65,0.0397930524759793,2009-11-16
S,RS,,Eólica,0.5,9.696,70.0,0.1385142857142857,2009-11-16
NE,CE,Litoral,Eólica,44.5,11.997,54.6,0.2197252747252747,2009-11-16
NE,CE,Litoral,Eólica,4.0,47.354,105.0,0.4509904761904761,2009-11-16
NE,RN,Litoral,Eólica,15.0,6.477,51.0,0.127,2009-11-16
NE,RN,Litoral,Eólica,0.0,1.075,67.65,0.015890613451589,2009-11-17
S,RS,,Eólica,0.5,9.853,70.0,0.1407571428571428,2009-11-17
NE,CE,Litoral,Eólica,45.0,17.473,54.6,0.320018315018315,2009-11-17
NE,CE,Litoral,Eólica,7.5,43.938,105.0,0.4184571428571428,2009-11-17
NE,RN,Litoral,Eólica,8.0,7.107,51.0,0.1393529411764705,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.788,67.65,0.0116481892091648,2009-11-17
S,RS,,Eólica,15.5,9.943,70.0,0.1420428571428571,2009-11-17
NE,CE,Litoral,Eólica,45.0,13.832,54.6,0.2533333333333333,2009-11-17
NE,CE,Litoral,Eólica,8.0,33.802,105.0,0.3219238095238095,2009-11-17
NE,RN,Litoral,Eólica,8.0,4.574,51.0,0.0896862745098039,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.685,67.65,0.0101256467110125,2009-11-17
S,RS,,Eólica,15.0,21.205,70.0,0.3029285714285714,2009-11-17
NE,CE,Litoral,Eólica,46.5,7.497,54.6,0.1373076923076923,2009-11-17
NE,CE,Litoral,Eólica,8.5,23.94,105.0,0.228,2009-11-17
NE,RN,Litoral,Eólica,9.5,6.193,51.0,0.1214313725490196,2009-11-17
NE,RN,Litoral,Eólica,0.0,1.654,67.65,0.0244493717664449,2009-11-17
S,RS,,Eólica,14.5,15.06,70.0,0.2151428571428571,2009-11-17
NE,CE,Litoral,Eólica,39.0,5.698,54.6,0.1043589743589743,2009-11-17
NE,CE,Litoral,Eólica,10.5,26.926,105.0,0.2564380952380952,2009-11-17
NE,RN,Litoral,Eólica,9.0,7.549,51.0,0.1480196078431372,2009-11-17
NE,RN,Litoral,Eólica,0.0,1.985,67.65,0.0293422025129342,2009-11-17
S,RS,,Eólica,14.0,10.811,70.0,0.1544428571428571,2009-11-17
NE,CE,Litoral,Eólica,36.0,5.271,54.6,0.0965384615384615,2009-11-17
NE,CE,Litoral,Eólica,18.0,29.03,105.0,0.2764761904761904,2009-11-17
NE,RN,Litoral,Eólica,7.5,3.707,51.0,0.0726862745098039,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.857,67.65,0.0126681448632668,2009-11-17
S,RS,,Eólica,13.5,11.437,70.0,0.1633857142857142,2009-11-17
NE,CE,Litoral,Eólica,34.5,3.326,54.6,0.0609157509157509,2009-11-17
NE,CE,Litoral,Eólica,27.5,17.043,105.0,0.1623142857142857,2009-11-17
NE,RN,Litoral,Eólica,9.0,0.714,51.0,0.014,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.023,67.65,0.0003399852180339,2009-11-17
S,RS,,Eólica,11.5,10.048,70.0,0.1435428571428571,2009-11-17
NE,CE,Litoral,Eólica,32.5,4.097,54.6,0.07503663003663,2009-11-17
NE,CE,Litoral,Eólica,27.0,8.927,105.0,0.0850190476190476,2009-11-17
NE,RN,Litoral,Eólica,10.0,2.208,51.0,0.0432941176470588,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.264,67.65,0.0039024390243902,2009-11-17
S,RS,,Eólica,9.5,9.508,70.0,0.1358285714285714,2009-11-17
NE,CE,Litoral,Eólica,38.0,3.163,54.6,0.0579304029304029,2009-11-17
NE,CE,Litoral,Eólica,34.0,0.002,105.0,1.90476190476e-05,2009-11-17
NE,RN,Litoral,Eólica,27.0,0.622,51.0,0.0121960784313725,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.182,67.65,0.002690317812269,2009-11-17
S,RS,,Eólica,7.5,5.724,70.0,0.0817714285714285,2009-11-17
NE,CE,Litoral,Eólica,41.0,3.07,54.6,0.0562271062271062,2009-11-17
NE,CE,Litoral,Eólica,57.5,0.0,105.0,0.0,2009-11-17
NE,RN,Litoral,Eólica,35.5,2.76,51.0,0.0541176470588235,2009-11-17
NE,RN,Litoral,Eólica,0.0,0.89,67.65,0.0131559497413155,2009-11-17
S,RS,,Eólica,6.0,8.765,70.0,0.1252142857142857,2009-11-17
NE,CE,Litoral,Eólica,44.5,2.622,54.6,0.048021978021978,2009-11-17
NE,CE,Litoral,Eólica,69.0,0.0,105.0,0.0,2009-11-18
NE,RN,Litoral,Eólica,32.0,5.657,51.0,0.1109215686274509,2009-11-18
NE,RN,Litoral,Eólica,0.0,1.695,67.65,0.0250554323725055,2009-11-18
S,RS,,Eólica,5.0,11.328,70.0,0.1618285714285714,2009-11-18
NE,CE,Litoral,Eólica,48.5,1.869,54.6,0.0342307692307692,2009-11-18
NE,CE,Litoral,Eólica,70.5,6.528,105.0,0.0621714285714285,2009-11-18
NE,RN,Litoral,Eólica,32.0,3.898,51.0,0.0764313725490196,2009-11-18
NE,RN,Litoral,Eólica,0.0,0.925,67.65,0.0136733185513673,2009-11-18
S,RS,,Eólica,4.5,9.891,70.0,0.1413,2009-11-18
NE,CE,Litoral,Eólica,50.0,4.14,54.6,0.0758241758241758,2009-11-18
NE,CE,Litoral,Eólica,63.0,16.647,105.0,0.1585428571428571,2009-11-18
NE,RN,Litoral,Eólica,30.5,10.257,51.0,0.2011176470588235,2009-11-18
NE,RN,Litoral,Eólica,0.0,2.186,67.65,0.0323133776792313,2009-11-18
S,RS,,Eólica,5.5,17.561,70.0,0.2508714285714285,2009-11-18
NE,CE,Litoral,Eólica,50.5,15.195,54.6,0.2782967032967032,2009-11-18
NE,CE,Litoral,Eólica,72.0,22.622,105.0,0.215447619047619,2009-11-18
NE,RN,Litoral,Eólica,29.5,25.227,51.0,0.4946470588235294,2009-11-18
NE,RN,Litoral,Eólica,0.0,5.169,67.65,0.0764079822616407,2009-11-18
S,RS,,Eólica,7.0,24.105,70.0,0.3443571428571428,2009-11-18
NE,CE,Litoral,Eólica,50.0,10.59,54.6,0.1939560439560439,2009-11-18
NE,CE,Litoral,Eólica,92.0,13.62,105.0,0.1297142857142857,2009-11-18
NE,RN,Litoral,Eólica,31.0,28.917,51.0,0.567,2009-11-18
NE,RN,Litoral,Eólica,0.0,6.488,67.65,0.0959053954175905,2009-11-18
S,RS,,Eólica,8.0,37.445,70.0,0.5349285714285714,2009-11-18
NE,CE,Litoral,Eólica,49.0,7.497,54.6,0.1373076923076923,2009-11-18
NE,CE,Litoral,Eólica,96.5,5.642,105.0,0.0537333333333333,2009-11-18
NE,RN,Litoral,Eólica,30.5,37.218,51.0,0.7297647058823529,2009-11-18
NE,RN,Litoral,Eólica,0.0,7.291,67.65,0.1077753141167775,2009-11-18
S,RS,,Eólica,8.0,22.396,70.0,0.3199428571428571,2009-11-18
NE,CE,Litoral,Eólica,49.0,15.593,54.6,0.2855860805860805,2009-11-18
NE,CE,Litoral,Eólica,98.5,2.518,105.0,0.0239809523809523,2009-11-18
NE,RN,Litoral,Eólica,32.5,40.615,51.0,0.7963725490196077,2009-11-18
NE,RN,Litoral,Eólica,0.0,7.496,67.65,0.1108056171470805,2009-11-18
S,RS,,Eólica,8.0,27.326,70.0,0.3903714285714285,2009-11-18
NE,CE,Litoral,Eólica,46.0,15.464,54.6,0.2832234432234432,2009-11-18
NE,CE,Litoral,Eólica,99.0,4.949,105.0,0.0471333333333333,2009-11-18
NE,RN,Litoral,Eólica,33.0,41.991,51.0,0.8233529411764705,2009-11-18
NE,RN,Litoral,Eólica,0.0,8.144,67.65,0.1203843311160384,2009-11-18
S,RS,,Eólica,8.0,35.819,70.0,0.5117,2009-11-18
NE,CE,Litoral,Eólica,39.5,14.946,54.6,0.2737362637362637,2009-11-18
NE,CE,Litoral,Eólica,99.0,1.668,105.0,0.0158857142857142,2009-11-18
NE,RN,Litoral,Eólica,34.0,43.681,51.0,0.8564901960784314,2009-11-18
NE,RN,Litoral,Eólica,0.0,9.903,67.65,0.1463858093126385,2009-11-18
S,RS,,Eólica,6.5,44.143,70.0,0.6306142857142857,2009-11-18
NE,CE,Litoral,Eólica,38.0,23.995,54.6,0.4394688644688644,2009-11-18
NE,CE,Litoral,Eólica,97.0,16.862,105.0,0.1605904761904761,2009-11-18
NE,RN,Litoral,Eólica,30.0,40.715,51.0,0.7983333333333333,2009-11-18
NE,RN,Litoral,Eólica,0.0,8.927,67.65,0.1319586104951958,2009-11-18
S,RS,,Eólica,5.5,38.242,70.0,0.5463142857142858,2009-11-19
NE,CE,Litoral,Eólica,37.0,25.231,54.6,0.4621062271062271,2009-11-19
NE,CE,Litoral,Eólica,91.0,17.861,105.0,0.1701047619047619,2009-11-19
NE,RN,Litoral,Eólica,28.0,26.801,51.0,0.5255098039215687,2009-11-19
NE,RN,Litoral,Eólica,0.0,5.042,67.65,0.074530672579453,2009-11-19
S,RS,,Eólica,4.0,20.979,70.0,0.2997,2009-11-19
NE,CE,Litoral,Eólica,36.5,21.119,54.6,0.3867948717948717,2009-11-19
NE,CE,Litoral,Eólica,64.5,38.419,105.0,0.365895238095238,2009-11-19
NE,RN,Litoral,Eólica,24.5,16.214,51.0,0.3179215686274509,2009-11-19
NE,RN,Litoral,Eólica,0.0,3.409,67.65,0.0503917220990391,2009-11-19
S,RS,,Eólica,3.5,8.04,70.0,0.1148571428571428,2009-11-19
NE,CE,Litoral,Eólica,41.0,19.507,54.6,0.3572710622710622,2009-11-19
NE,CE,Litoral,Eólica,41.5,46.939,105.0,0.4470380952380952,2009-11-19
NE,RN,Litoral,Eólica,20.0,11.92,51.0,0.2337254901960784,2009-11-19
NE,RN,Litoral,Eólica,0.0,2.367,67.65,0.0349889135254988,2009-11-19
S,RS,,Eólica,3.0,6.689,70.0,0.0955571428571428,2009-11-19
NE,CE,Litoral,Eólica,43.0,21.336,54.6,0.3907692307692307,2009-11-19
NE,CE,Litoral,Eólica,20.5,44.163,105.0,0.4206,2009-11-19
NE,RN,Litoral,Eólica,18.0,7.3,51.0,0.1431372549019607,2009-11-19
NE,RN,Litoral,Eólica,0.0,1.15,67.65,0.0169992609016999,2009-11-19
S,RS,,Eólica,2.5,1.003,70.0,0.0143285714285714,2009-11-19
NE,CE,Litoral,Eólica,44.5,18.262,54.6,0.3344688644688644,2009-11-19
NE,CE,Litoral,Eólica,4.0,26.476,105.0,0.2521523809523809,2009-11-19
NE,RN,Litoral,Eólica,15.0,10.073,51.0,0.1975098039215686,2009-11-19
NE,RN,Litoral,Eólica,0.0,2.688,67.65,0.0397339246119733,2009-11-19
S,RS,,Eólica,1.5,0.004,70.0,5.71428571428e-05,2009-11-19
NE,CE,Litoral,Eólica,33.5,11.633,54.6,0.213058608058608,2009-11-19
NE,CE,Litoral,Eólica,8.5,4.085,105.0,0.0389047619047619,2009-11-19
NE,RN,Litoral,Eólica,11.5,6.058,51.0,0.1187843137254901,2009-11-19
NE,RN,Litoral,Eólica,0.0,1.633,67.65,0.0241389504804138,2009-11-19
S,RS,,Eólica,2.0,0.0,70.0,0.0,2009-11-19
NE,CE,Litoral,Eólica,32.5,14.337,54.6,0.2625824175824175,2009-11-19
NE,CE,Litoral,Eólica,7.5,2.199,105.0,0.0209428571428571,2009-11-19
NE,RN,Litoral,Eólica,13.0,4.714,51.0,0.0924313725490196,2009-11-19
NE,RN,Litoral,Eólica,0.0,1.353,67.65,0.02,2009-11-19
S,RS,,Eólica,2.5,0.062,70.0,0.0008857142857142,2009-11-19
NE,CE,Litoral,Eólica,27.0,12.764,54.6,0.2337728937728937,2009-11-19
NE,CE,Litoral,Eólica,6.0,1.686,105.0,0.0160571428571428,2009-11-19
NE,RN,Litoral,Eólica,13.0,4.919,51.0,0.0964509803921568,2009-11-19
NE,RN,Litoral,Eólica,0.0,1.663,67.65,0.0245824094604582,2009-11-19
S,RS,,Eólica,3.0,0.645,70.0,0.0092142857142857,2009-11-19
NE,CE,Litoral,Eólica,17.0,7.703,54.6,0.141080586080586,2009-11-19
NE,CE,Litoral,Eólica,7.0,5.25,105.0,0.05,2009-11-19
NE,RN,Litoral,Eólica,12.5,4.625,51.0,0.0906862745098039,2009-11-19
NE,RN,Litoral,Eólica,0.0,1.39,67.65,0.0205469327420546,2009-11-19
S,RS,,Eólica,4.0,1.445,70.0,0.0206428571428571,2009-11-19
NE,CE,Litoral,Eólica,15.0,8.747,54.6,0.1602014652014652,2009-11-19
NE,CE,Litoral,Eólica,7.5,8.206,105.0,0.0781523809523809,2009-11-19
NE,RN,Litoral,Eólica,11.5,7.052,51.0,0.1382745098039215,2009-11-20
NE,RN,Litoral,Eólica,0.0,1.539,67.65,0.0227494456762749,2009-11-20
S,RS,,Eólica,4.0,3.629,70.0,0.0518428571428571,2009-11-20
NE,CE,Litoral,Eólica,22.5,6.272,54.6,0.1148717948717948,2009-11-20
NE,CE,Litoral,Eólica,11.0,1.381,105.0,0.0131523809523809,2009-11-20
NE,RN,Litoral,Eólica,9.5,4.465,51.0,0.0875490196078431,2009-11-20
NE,RN,Litoral,Eólica,0.0,0.96,67.65,0.014190687361419,2009-11-20
S,RS,,Eólica,5.0,7.674,70.0,0.1096285714285714,2009-11-20
NE,CE,Litoral,Eólica,22.5,3.25,54.6,0.0595238095238095,2009-11-20
NE,CE,Litoral,Eólica,10.5,0.564,105.0,0.0053714285714285,2009-11-20
NE,RN,Litoral,Eólica,12.5,1.376,51.0,0.0269803921568627,2009-11-20
NE,RN,Litoral,Eólica,0.0,0.364,67.65,0.005380635624538,2009-11-20
S,RS,,Eólica,5.0,14.396,70.0,0.2056571428571428,2009-11-20
NE,CE,Litoral,Eólica,24.0,1.979,54.6,0.0362454212454212,2009-11-20
NE,CE,Litoral,Eólica,10.0,1.574,105.0,0.0149904761904761,2009-11-20
NE,RN,Litoral,Eólica,25.5,4.959,51.0,0.097235294117647,2009-11-20
NE,RN,Litoral,Eólica,0.0,1.442,67.65,0.0213155949741315,2009-11-20
S,RS,,Eólica,5.5,20.857,70.0,0.2979571428571428,2009-11-20
NE,CE,Litoral,Eólica,33.0,1.773,54.6,0.0324725274725274,2009-11-20
NE,CE,Litoral,Eólica,26.5,2.219,105.0,0.0211333333333333,2009-11-20
NE,RN,Litoral,Eólica,27.0,10.307,51.0,0.2020980392156862,2009-11-20
NE,RN,Litoral,Eólica,0.0,3.043,67.65,0.0449815225424981,2009-11-20
S,RS,,Eólica,7.0,14.297,70.0,0.2042428571428571,2009-11-20
NE,CE,Litoral,Eólica,41.5,0.948,54.6,0.0173626373626373,2009-11-20
NE,CE,Litoral,Eólica,33.5,1.77,105.0,0.0168571428571428,2009-11-20
NE,RN,Litoral,Eólica,28.5,15.755,51.0,0.3089215686274509,2009-11-20
NE,RN,Litoral,Eólica,0.0,4.265,67.65,0.0630450849963045,2009-11-20
S,RS,,Eólica,8.0,10.916,70.0,0.1559428571428571,2009-11-20
NE,CE,Litoral,Eólica,44.5,0.492,54.6,0.009010989010989,2009-11-20
NE,CE,Litoral,Eólica,37.5,2.169,105.0,0.0206571428571428,2009-11-20
NE,RN,Litoral,Eólica,24.0,13.537,51.0,0.2654313725490196,2009-11-20
NE,RN,Litoral,Eólica,0.0,3.823,67.65,0.0565114560236511,2009-11-20
S,RS,,Eólica,9.0,18.527,70.0,0.2646714285714285,2009-11-20
NE,CE,Litoral,Eólica,45.5,1.586,54.6,0.029047619047619,2009-11-20
NE,CE,Litoral,Eólica,44.5,10.469,105.0,0.0997047619047619,2009-11-20
NE,RN,Litoral,Eólica,19.0,15.549,51.0,0.3048823529411764,2009-11-20
NE,RN,Litoral,Eólica,0.0,3.227,67.65,0.0477014042867701,2009-11-20
S,RS,,Eólica,9.0,22.984,70.0,0.3283428571428571,2009-11-20
NE,CE,Litoral,Eólica,47.5,3.101,54.6,0.0567948717948717,2009-11-20
NE,CE,Litoral,Eólica,58.0,28.125,105.0,0.2678571428571428,2009-11-20
NE,RN,Litoral,Eólica,18.5,28.16,51.0,0.552156862745098,2009-11-20
NE,RN,Litoral,Eólica,0.0,5.597,67.65,0.0827346637102734,2009-11-20
S,RS,,Eólica,10.0,16.919,70.0,0.2417,2009-11-20
NE,CE,Litoral,Eólica,48.0,7.489,54.6,0.1371611721611721,2009-11-20
NE,CE,Litoral,Eólica,74.5,33.668,105.0,0.320647619047619,2009-11-20
NE,RN,Litoral,Eólica,26.0,35.357,51.0,0.6932745098039215,2009-11-20
NE,RN,Litoral,Eólica,0.0,8.797,67.65,0.1300369549150036,2009-11-20
S,RS,,Eólica,10.0,13.396,70.0,0.1913714285714285,2009-11-20
NE,CE,Litoral,Eólica,46.0,16.16,54.6,0.2959706959706959,2009-11-21
NE,CE,Litoral,Eólica,82.5,43.841,105.0,0.4175333333333333,2009-11-21
NE,RN,Litoral,Eólica,33.0,41.76,51.0,0.8188235294117647,2009-11-21
NE,RN,Litoral,Eólica,0.0,8.98,67.65,0.1327420546932742,2009-11-21
S,RS,,Eólica,10.0,9.804,70.0,0.1400571428571428,2009-11-21
NE,CE,Litoral,Eólica,46.0,21.183,54.6,0.3879670329670329,2009-11-21
NE,CE,Litoral,Eólica,87.5,49.647,105.0,0.4728285714285714,2009-11-21
NE,RN,Litoral,Eólica,35.0,48.836,51.0,0.9575686274509804,2009-11-21
NE,RN,Litoral,Eólica,0.0,12.122,67.65,0.1791869918699186,2009-11-21
S,RS,,Eólica,9.0,10.284,70.0,0.1469142857142857,2009-11-21
NE,CE,Litoral,Eólica,43.5,27.091,54.6,0.4961721611721611,2009-11-21
NE,CE,Litoral,Eólica,84.5,49.589,105.0,0.4722761904761904,2009-11-21
NE,RN,Litoral,Eólica,33.5,48.389,51.0,0.9488039215686274,2009-11-21
NE,RN,Litoral,Eólica,0.0,11.788,67.65,0.1742498152254249,2009-11-21
S,RS,,Eólica,8.5,10.804,70.0,0.1543428571428571,2009-11-21
NE,CE,Litoral,Eólica,40.0,29.756,54.6,0.5449816849816849,2009-11-21
NE,CE,Litoral,Eólica,81.0,77.61,105.0,0.7391428571428571,2009-11-21
NE,RN,Litoral,Eólica,31.5,47.363,51.0,0.928686274509804,2009-11-21
NE,RN,Litoral,Eólica,0.0,10.593,67.65,0.1565853658536585,2009-11-21
S,RS,,Eólica,6.5,5.42,70.0,0.0774285714285714,2009-11-21
NE,CE,Litoral,Eólica,40.0,27.723,54.6,0.5077472527472527,2009-11-21
NE,CE,Litoral,Eólica,82.0,62.976,105.0,0.5997714285714285,2009-11-21
NE,RN,Litoral,Eólica,32.0,40.357,51.0,0.791313725490196,2009-11-21
NE,RN,Litoral,Eólica,0.0,8.062,67.65,0.1191722099039172,2009-11-21
S,RS,,Eólica,4.5,5.88,70.0,0.084,2009-11-21
NE,CE,Litoral,Eólica,34.5,28.591,54.6,0.5236446886446886,2009-11-21
NE,CE,Litoral,Eólica,69.0,56.84,105.0,0.5413333333333333,2009-11-21
NE,RN,Litoral,Eólica,29.0,38.692,51.0,0.7586666666666666,2009-11-21
NE,RN,Litoral,Eólica,0.0,8.35,67.65,0.1234294161123429,2009-11-21
S,RS,,Eólica,2.5,4.939,70.0,0.0705571428571428,2009-11-21
NE,CE,Litoral,Eólica,33.5,23.114,54.6,0.4233333333333333,2009-11-21
NE,CE,Litoral,Eólica,55.0,73.011,105.0,0.6953428571428572,2009-11-21
NE,RN,Litoral,Eólica,25.5,31.524,51.0,0.6181176470588235,2009-11-21
